record_id,fielding_chances,putouts,assists,errors,remarks
96215,4,4,0,0,
96269,6,3,3,0,
96270,7,7,0,0,
96273,1,1,0,0,
96275,3,3,0,0,
96276,1,1,0,0,
96279,0,0,0,0,
96281,5,3,2,0,
96285,0,0,0,0,
96286,0,0,0,0,
96287,6,6,0,0,
96291,0,0,0,0,
96292,0,0,0,0,
96243,3,0,3,0,
96244,2,2,0,0,
96245,0,0,0,0,
96246,0,0,0,0,
96247,0,0,0,0,
96248,3,3,0,0,
96251,3,1,2,0,
96254,0,0,0,0,
96255,2,0,2,0,
96259,10,10,0,0,
96260,4,1,3,0,
96263,0,0,0,0,
96265,10,10,0,0,
96320,0,0,0,0,
96321,2,2,0,0,
96322,3,3,0,0,
96325,8,8,0,0,
96328,4,4,0,0,
96329,0,0,0,0,
96330,0,0,0,0,
96331,1,0,1,0,
96332,5,5,0,0,
96335,1,0,1,0,
96336,3,2,1,0,
96337,0,0,0,0,
96338,0,0,0,0,
96339,1,1,0,0,
96340,3,2,1,0,
96342,3,0,3,0,
96294,3,2,1,0,
96296,1,1,0,0,
96297,2,1,1,0,
96298,7,7,0,0,
96299,1,1,0,0,
96302,2,0,2,0,
96304,0,0,0,0,
96305,3,3,0,0,
96306,0,0,0,0,
96308,0,0,0,0,
96310,3,1,2,0,
96311,2,2,0,0,
96312,0,0,0,0,
96313,3,1,2,0,
96315,9,8,1,0,
96317,0,0,0,0,
96370,1,1,0,0,
96371,2,1,1,0,
96373,13,12,1,0,
96377,0,0,0,0,
96378,0,0,0,0,
96379,1,0,1,0,
96380,0,0,0,0,
96382,5,3,2,0,
96383,0,0,0,0,
96384,4,4,0,0,
96391,3,2,1,0,
96393,0,0,0,0,
96395,3,1,2,0,
96346,0,0,0,0,
96349,2,2,0,0,
96351,0,0,0,0,
96353,1,1,0,0,
96356,0,0,0,0,
96358,7,6,1,0,
96359,14,14,0,0,
96360,2,2,0,0,
96362,0,0,0,0,
96363,2,0,2,0,
96364,0,0,0,0,
96365,4,1,3,0,
96368,0,0,0,0,
96369,1,1,0,0,
96422,1,0,1,0,
96424,6,2,4,0,
96425,0,0,0,0,
96428,6,6,0,0,
96430,9,9,0,0,
96432,0,0,0,0,
96436,1,1,0,0,
96437,1,1,0,0,
96438,0,0,0,0,
96439,1,0,1,0,
96441,1,1,0,0,
96445,0,0,0,0,
96446,0,0,0,0,
96447,8,4,4,0,
96396,4,3,1,0,
96397,1,1,0,0,
96398,1,1,0,0,
96399,0,0,0,0,
96405,1,1,0,0,
96407,0,0,0,0,
96409,0,0,0,0,
96410,5,5,0,0,
96411,0,0,0,0,
96412,0,0,0,0,
96413,4,1,3,0,
96414,6,6,0,0,
96416,2,2,0,0,
96417,7,7,0,0,
96419,1,0,1,0,
96420,1,0,1,0,
96474,0,0,0,0,
96476,1,1,0,0,
96477,9,8,1,0,
96479,2,1,1,0,
96483,1,1,0,0,
96484,0,0,0,0,
96485,1,1,0,0,
96488,0,0,0,0,
96489,3,0,3,0,
96490,0,0,0,0,
96493,2,0,2,0,
96494,11,10,1,0,
96495,2,2,0,0,
96499,3,3,0,0,
96449,10,10,0,0,
96450,1,1,0,0,
96451,0,0,0,0,
96453,3,2,0,1,
96454,1,1,0,0,
96455,0,0,0,0,
96458,1,0,1,0,
96459,0,0,0,0,
96461,2,1,1,0,
96462,3,3,0,0,
96463,4,0,4,0,
96465,0,0,0,0,
96469,0,0,0,0,
96471,0,0,0,0,
96472,4,2,1,1,
96473,9,7,2,0,
96526,9,9,0,0,
96528,0,0,0,0,
96529,2,2,0,0,
96530,0,0,0,0,
96531,4,1,3,0,
96533,0,0,0,0,
96535,0,0,0,0,
96537,7,7,0,0,
96540,0,0,0,0,
96543,5,2,3,0,
96545,0,0,0,0,
96546,1,1,0,0,
96548,0,0,0,0,
96550,6,2,3,1,
96500,2,2,0,0,
96501,6,2,4,0,
96503,10,10,0,0,
96505,2,2,0,0,
96506,1,1,0,0,
96509,4,1,3,0,
96510,2,0,2,0,
96512,1,1,0,0,
96514,0,0,0,0,
96516,0,0,0,0,
96517,8,8,0,0,
96518,0,0,0,0,
96523,0,0,0,0,
96577,2,2,0,0,
96579,1,0,1,0,
96580,3,0,3,0,
96586,5,5,0,0,
96588,4,4,0,0,
96589,2,2,0,0,
96592,0,0,0,0,
96594,0,0,0,0,
96595,1,1,0,0,
96597,6,5,1,0,
96598,5,5,0,0,
96601,0,0,0,0,
96552,0,0,0,0,
96554,0,0,0,0,
96556,3,1,2,0,
96561,2,2,0,0,
96564,4,2,2,0,
96565,3,2,1,0,
96568,0,0,0,0,
96569,10,10,0,0,
96570,2,2,0,0,
96572,3,3,0,0,
96574,0,0,0,0,
96575,5,5,0,0,
96629,3,0,3,0,
96630,2,2,0,0,
96631,0,0,0,0,
96632,0,0,0,0,
96633,2,0,2,0,
96636,2,0,2,0,
96637,0,0,0,0,
96639,0,0,0,0,
96643,2,2,0,0,
96644,5,5,0,0,
96646,0,0,0,0,
96649,0,0,0,0,
96651,10,8,1,1,
96652,10,10,0,0,
96653,0,0,0,0,
96603,2,2,0,0,
96604,12,12,0,0,
96605,0,0,0,0,
96606,0,0,0,0,
96609,0,0,0,0,
96610,5,0,5,0,
96611,0,0,0,0,
96613,0,0,0,0,
96614,0,0,0,0,
96615,0,0,0,0,
96620,1,0,1,0,
96621,8,7,1,0,
96622,2,0,2,0,
96623,2,2,0,0,
96624,3,2,1,0,
96626,2,2,0,0,
96628,0,0,0,0,
96680,3,3,0,0,
96683,11,11,0,0,
96686,0,0,0,0,
96688,2,2,0,0,
96689,3,0,3,0,
96692,0,0,0,0,
96693,0,0,0,0,
96694,7,7,0,0,
96697,0,0,0,0,
96698,1,0,1,0,
96701,1,1,0,0,
96705,5,3,2,0,
96656,3,2,1,0,
96657,7,1,6,0,
96659,0,0,0,0,
96663,0,0,0,0,
96667,0,0,0,0,
96668,11,9,2,0,
96669,6,6,0,0,
96670,0,0,0,0,
96672,2,2,0,0,
96673,5,2,3,0,
96674,0,0,0,0,
96675,1,0,1,0,
96678,0,0,0,0,
96679,5,5,0,0,
96731,1,1,0,0,
96732,2,0,2,0,
96733,2,0,1,1,
96735,0,0,0,0,
96738,0,0,0,0,
96739,10,9,0,1,
96741,1,1,0,0,
96742,0,0,0,0,
96745,2,1,1,0,
96746,4,3,0,1,
96747,3,3,0,0,
96748,0,0,0,0,
96749,5,4,1,0,
96750,0,0,0,0,
96754,1,1,0,0,
96756,1,1,0,0,
96706,0,0,0,0,
96707,0,0,0,0,
96708,4,1,3,0,
96710,0,0,0,0,
96712,0,0,0,0,
96713,1,1,0,0,
96715,1,0,1,0,
96716,13,12,1,0,
96717,3,3,0,0,
96719,2,2,0,0,
96721,0,0,0,0,
96722,3,3,0,0,
96723,1,0,1,0,
96724,3,3,0,0,
96727,7,2,5,0,
96729,0,0,0,0,
96730,0,0,0,0,
96784,0,0,0,0,
96787,2,2,0,0,
96789,1,0,1,0,
96790,0,0,0,0,
96792,0,0,0,0,
96793,0,0,0,0,
96795,0,0,0,0,
96796,0,0,0,0,
96799,0,0,0,0,
96800,2,2,0,0,
96802,1,1,0,0,
96803,1,1,0,0,
96804,3,0,3,0,
96805,8,8,0,0,
96806,6,2,4,0,
96807,11,9,2,0,
96757,6,3,3,0,
96758,0,0,0,0,
96759,0,0,0,0,
96761,0,0,0,0,
96762,0,0,0,0,
96764,4,2,2,0,
96766,3,2,0,1,
96767,2,2,0,0,
96768,0,0,0,0,
96770,8,8,0,0,
96772,6,6,0,0,
96774,2,2,0,0,
96775,1,0,1,0,
96776,5,2,3,0,
96777,1,0,1,0,
96837,5,5,0,0,
96838,1,1,0,0,
96841,6,5,1,0,
96842,6,6,0,0,
96843,1,0,1,0,
96844,0,0,0,0,
96846,0,0,0,0,
96847,0,0,0,0,
96852,7,0,6,1,
96853,0,0,0,0,
96854,1,1,0,0,
96855,2,0,2,0,
96856,2,1,1,0,
96857,0,0,0,0,
96859,5,5,0,0,
96809,1,0,1,0,
96810,0,0,0,0,
96811,0,0,0,0,
96812,0,0,0,0,
96813,5,1,4,0,
96815,2,2,0,0,
96818,1,0,1,0,
96819,0,0,0,0,
96821,1,1,0,0,
96826,2,1,1,0,
96831,10,10,0,0,
96833,12,12,0,0,
96887,10,10,0,0,
96888,0,0,0,0,
96892,7,6,1,0,
96893,4,1,3,0,
96896,0,0,0,0,
96898,3,3,0,0,
96899,0,0,0,0,
96900,3,2,1,0,
96901,1,1,0,0,
96902,0,0,0,0,
96905,2,2,0,0,
96906,5,2,3,0,
96907,0,0,0,0,
96908,0,0,0,0,
96860,8,7,1,0,
96861,0,0,0,0,
96862,0,0,0,0,
96864,6,6,0,0,
96867,6,6,0,0,
96868,3,3,0,0,
96870,2,0,2,0,
96871,0,0,0,0,
96873,0,0,0,0,
96878,2,0,2,0,
96881,0,0,0,0,
96882,2,2,0,0,
96883,0,0,0,0,
96885,5,3,2,0,
96936,6,6,0,0,
96940,0,0,0,0,
96941,4,4,0,0,
96942,4,3,1,0,
96943,1,1,0,0,
96948,3,1,2,0,
96949,3,3,0,0,
96951,0,0,0,0,
96954,2,0,1,1,
96955,3,1,2,0,
96956,5,5,0,0,
96958,0,0,0,0,
96960,0,0,0,0,
96911,5,2,3,0,
96914,0,0,0,0,
96915,1,1,0,0,
96916,1,1,0,0,
96918,0,0,0,0,
96919,7,4,3,0,
96920,11,11,0,0,
96922,7,6,1,0,
96924,0,0,0,0,
96926,0,0,0,0,
96927,0,0,0,0,
96931,0,0,0,0,
96932,0,0,0,0,
96933,2,2,0,0,
96934,0,0,0,0,
96935,0,0,0,0,
96986,0,0,0,0,
96987,0,0,0,0,
96988,5,1,4,0,
96989,9,8,1,0,
96992,2,2,0,0,
96993,1,0,1,0,
96994,11,10,0,1,
96995,4,2,2,0,
96998,1,1,0,0,
96999,0,0,0,0,
97003,0,0,0,0,
97004,0,0,0,0,
97005,5,5,0,0,
97006,0,0,0,0,
97007,0,0,0,0,
97008,5,4,1,0,
97009,0,0,0,0,
96961,1,0,1,0,
96962,2,1,0,1,
96963,4,4,0,0,
96964,0,0,0,0,
96965,0,0,0,0,
96966,2,2,0,0,
96967,3,3,0,0,
96968,0,0,0,0,
96969,0,0,0,0,
96972,0,0,0,0,
96974,2,0,2,0,
96976,0,0,0,0,
96978,18,16,1,1,
96979,6,3,3,0,
96983,0,0,0,0,
96984,4,4,0,0,
96985,0,0,0,0,
97039,8,2,6,0,
97040,6,6,0,0,
97041,3,3,0,0,
97042,7,5,2,0,
97043,0,0,0,0,
97044,2,2,0,0,
97045,0,0,0,0,
97050,0,0,0,0,
97051,0,0,0,0,
97055,9,9,0,0,
97058,5,5,0,0,
97059,0,0,0,0,
97060,3,0,3,0,
97062,4,4,0,0,
97064,0,0,0,0,
97012,15,15,0,0,
97014,4,4,0,0,
97017,4,3,1,0,
97018,1,0,1,0,
97019,0,0,0,0,
97020,0,0,0,0,
97021,0,0,0,0,
97024,2,2,0,0,
97025,9,3,5,1,
97027,0,0,0,0,
97031,6,6,0,0,
97035,3,3,0,0,
97037,1,0,1,0,
97091,3,0,3,0,
97092,1,0,1,0,
97093,6,2,4,0,
97096,8,7,1,0,
97099,11,11,0,0,
97100,5,3,2,0,
97101,0,0,0,0,
97102,0,0,0,0,
97103,0,0,0,0,
97105,3,3,0,0,
97106,2,2,0,0,
97110,2,2,0,0,
97112,0,0,0,0,
97113,0,0,0,0,
97116,7,3,4,0,
97065,3,0,3,0,
97066,1,1,0,0,
97067,9,5,4,0,
97068,1,0,1,0,
97069,0,0,0,0,
97070,0,0,0,0,
97074,1,1,0,0,
97075,1,0,1,0,
97076,0,0,0,0,
97077,0,0,0,0,
97078,0,0,0,0,
97079,1,1,0,0,
97081,0,0,0,0,
97082,4,2,2,0,
97083,12,11,0,1,
97085,3,3,0,0,
97086,10,9,1,0,
97087,0,0,0,0,
97088,0,0,0,0,
97143,0,0,0,0,
97144,1,1,0,0,
97145,1,1,0,0,
97149,8,6,2,0,
97150,1,1,0,0,
97151,1,1,0,0,
97152,0,0,0,0,
97153,3,3,0,0,
97156,1,1,0,0,
97157,6,6,0,0,
97158,4,4,0,0,
97161,0,0,0,0,
97162,0,0,0,0,
97164,1,0,1,0,
97165,2,1,1,0,
97168,4,2,2,0,
97117,11,10,1,0,
97119,0,0,0,0,
97125,4,4,0,0,
97126,0,0,0,0,
97128,0,0,0,0,
97129,3,2,1,0,
97133,5,2,3,0,
97134,0,0,0,0,
97135,3,0,1,2,
97137,2,2,0,0,
97138,1,0,1,0,
97140,7,7,0,0,
97141,0,0,0,0,
97142,0,0,0,0,
97194,0,0,0,0,
97197,2,1,1,0,
97199,1,1,0,0,
97201,4,3,1,0,
97203,0,0,0,0,
97204,4,4,0,0,
97205,6,5,1,0,
97209,1,0,0,1,
97210,0,0,0,0,
97212,2,1,1,0,
97213,0,0,0,0,
97214,1,1,0,0,
97215,0,0,0,0,
97217,8,8,0,0,
97218,0,0,0,0,
97172,1,0,1,0,
97173,1,0,1,0,
97176,4,2,2,0,
97177,2,2,0,0,
97179,1,1,0,0,
97181,6,5,1,0,
97184,2,1,1,0,
97185,0,0,0,0,
97189,1,1,0,0,
97190,14,14,0,0,
97191,0,0,0,0,
97192,0,0,0,0,
97193,1,1,0,0,
97246,3,3,0,0,
97248,2,0,2,0,
97249,0,0,0,0,
97250,5,5,0,0,
97254,0,0,0,0,
97256,0,0,0,0,
97259,0,0,0,0,
97262,1,0,1,0,
97265,0,0,0,0,
97266,2,2,0,0,
97267,1,0,1,0,
97268,2,2,0,0,
97269,7,2,5,0,
97270,10,10,0,0,
97219,4,4,0,0,
97222,5,5,0,0,
97223,10,10,0,0,
97224,1,1,0,0,
97228,0,0,0,0,
97229,4,0,4,0,
97231,2,1,1,0,
97232,0,0,0,0,
97238,0,0,0,0,
97240,4,4,0,0,
97244,3,2,1,0,
97298,3,2,1,0,
97299,0,0,0,0,
97300,3,3,0,0,
97301,9,8,1,0,
97303,0,0,0,0,
97307,0,0,0,0,
97309,0,0,0,0,
97310,1,1,0,0,
97312,0,0,0,0,
97313,7,3,4,0,
97316,0,0,0,0,
97318,4,4,0,0,
97319,0,0,0,0,
97321,3,2,1,0,
97323,3,1,2,0,
97275,7,7,0,0,
97276,9,9,0,0,
97277,4,4,0,0,
97278,1,1,0,0,
97279,0,0,0,0,
97281,3,1,2,0,
97284,1,1,0,0,
97286,0,0,0,0,
97287,5,2,3,0,
97292,0,0,0,0,
97296,5,2,3,0,
97351,3,1,2,0,
97352,0,0,0,0,
97353,0,0,0,0,
97357,2,2,0,0,
97358,0,0,0,0,
97360,0,0,0,0,
97362,1,0,1,0,
97364,7,7,0,0,
97367,7,6,1,1,
97368,6,2,3,1,
97369,0,0,0,0,
97370,0,0,0,0,
97371,0,0,0,0,
97372,4,1,3,0,
97375,5,5,0,0,
97325,1,1,0,0,
97327,0,0,0,0,
97328,2,2,0,0,
97331,0,0,0,0,
97334,0,0,0,0,
97335,0,0,0,0,
97336,1,0,1,0,
97338,1,1,0,0,
97339,3,3,0,0,
97340,0,0,0,0,
97341,2,2,0,0,
97342,1,0,1,0,
97343,0,0,0,0,
97345,0,0,0,0,
97347,2,2,0,0,
97348,4,4,0,0,
97349,12,12,0,0,
97403,4,1,3,0,
97409,0,0,0,0,
97411,8,3,4,1,
97414,3,3,0,0,
97415,0,0,0,0,
97416,1,0,1,0,
97417,2,2,0,0,
97418,0,0,0,0,
97419,0,0,0,0,
97420,6,5,1,0,
97423,9,9,0,0,
97426,0,0,0,0,
97427,1,1,0,0,
97428,0,0,0,0,
97376,0,0,0,0,
97379,0,0,0,0,
97381,0,0,0,0,
97383,3,0,3,0,
97385,2,2,0,0,
97388,0,0,0,0,
97391,5,3,2,0,
97392,6,6,0,0,
97393,11,11,0,0,
97395,2,2,0,0,
97398,3,3,0,0,
97399,0,0,0,0,
97401,3,0,3,0,
97455,1,1,0,0,
97457,3,1,2,0,
97458,0,0,0,0,
97459,0,0,0,0,
97460,0,0,0,0,
97464,2,1,1,0,
97465,0,0,0,0,
97466,1,0,0,1,
97468,2,1,1,0,
97469,1,1,0,0,
97470,3,3,0,0,
97472,8,8,0,0,
97474,1,0,1,0,
97475,9,9,0,0,
97477,0,0,0,0,
97480,6,2,4,0,
97429,4,0,4,0,
97430,3,3,0,0,
97432,1,1,0,0,
97433,1,0,1,0,
97434,1,1,0,0,
97438,0,0,0,0,
97439,0,0,0,0,
97440,1,1,0,0,
97441,3,2,1,0,
97443,0,0,0,0,
97445,1,0,1,0,
97446,8,7,1,0,
97447,1,1,0,0,
97449,11,11,0,0,
97450,0,0,0,0,
97451,2,0,2,0,
97452,1,0,1,0,
97454,0,0,0,0,
97509,2,2,0,0,
97510,0,0,0,0,
97511,0,0,0,0,
97513,4,2,2,0,
97518,1,1,0,0,
97519,0,0,0,0,
97520,0,0,0,0,
97521,6,1,5,0,
97522,2,0,2,0,
97524,0,0,0,0,
97525,0,0,0,0,
97526,13,12,0,1,
97527,2,2,0,0,
97528,0,0,0,0,
97529,9,9,0,0,
97531,2,2,0,0,
97532,2,2,0,0,
97533,0,0,0,0,
97481,1,1,0,0,
97482,0,0,0,0,
97484,0,0,0,0,
97486,1,1,0,0,
97488,0,0,0,0,
97490,2,2,0,0,
97491,0,0,0,0,
97492,0,0,0,0,
97493,3,2,1,0,
97494,4,2,2,0,
97495,3,3,0,0,
97496,11,11,0,0,
97497,0,0,0,0,
97498,3,3,0,0,
97500,4,3,1,0,
97501,1,0,1,0,
97502,1,1,0,0,
97504,3,3,0,0,
97507,1,1,0,0,
97562,6,3,3,0,
97564,4,4,0,0,
97566,3,3,0,0,
97567,2,2,0,0,
97569,0,0,0,0,
97573,8,8,0,0,
97574,3,3,0,0,
97575,0,0,0,0,
97577,1,0,1,0,
97578,2,0,2,0,
97582,0,0,0,0,
97585,4,1,3,0,
97534,5,2,3,0,
97535,9,9,0,0,
97536,2,2,0,0,
97537,3,1,2,0,
97539,2,2,0,0,
97540,9,9,0,0,
97541,2,0,2,0,
97542,0,0,0,0,
97545,0,0,0,0,
97547,1,0,1,0,
97550,0,0,0,0,
97552,0,0,0,0,
97553,2,2,0,0,
97612,1,1,0,0,
97614,3,1,2,0,
97615,0,0,0,0,
97616,3,0,3,0,
97618,9,8,0,1,
97623,3,3,0,0,
97624,9,8,1,0,
97625,0,0,0,0,
97626,1,1,0,0,
97628,0,0,0,0,
97629,0,0,0,0,
97631,2,0,2,0,
97632,3,2,1,0,
97586,10,10,0,0,
97589,0,0,0,0,
97591,1,1,0,0,
97592,1,1,0,0,
97594,2,2,0,0,
97598,2,2,0,0,
97600,0,0,0,0,
97602,4,1,3,0,
97603,0,0,0,0,
97604,1,1,0,0,
97606,0,0,0,0,
97609,7,5,2,0,
97611,4,4,0,0,
97664,0,0,0,0,
97665,2,1,1,0,
97668,0,0,0,0,
97669,0,0,0,0,
97671,4,4,0,0,
97675,9,9,0,0,
97676,1,1,0,0,
97681,7,7,0,1,
97682,0,0,0,0,
97683,2,2,0,0,
97684,0,0,0,0,
97685,0,0,0,0,
97686,5,0,5,0,
97687,1,0,1,0,
97639,0,0,0,0,
97641,5,1,3,1,
97643,1,1,0,0,
97644,8,6,2,0,
97646,0,0,0,0,
97649,0,0,0,0,
97651,0,0,0,0,
97652,1,1,0,0,
97654,1,1,0,0,
97656,0,0,0,0,
97657,0,0,0,0,
97658,0,0,0,0,
97659,5,5,0,0,
97660,8,5,2,1,
97661,2,1,1,0,
97662,6,6,0,0,
97663,0,0,0,0,
97716,5,1,4,0,
97718,3,3,0,0,
97719,7,6,1,0,
97724,1,1,0,0,
97725,0,0,0,0,
97727,1,1,0,0,
97728,5,5,0,0,
97733,3,1,2,0,
97734,0,0,0,0,
97736,5,4,1,0,
97737,3,1,2,0,
97740,0,0,0,0,
97741,5,1,4,0,
97690,0,0,0,0,
97691,0,0,0,0,
97692,1,1,0,0,
97693,9,8,1,0,
97695,2,2,0,0,
97696,3,3,0,0,
97698,0,0,0,0,
97699,3,1,2,0,
97702,2,1,1,0,
97703,0,0,0,0,
97704,0,0,0,0,
97705,4,1,3,0,
97707,10,10,0,0,
97712,0,0,0,0,
97714,2,0,2,0,
97770,0,0,0,0,
97771,5,2,3,0,
97772,1,0,1,0,
97774,3,3,0,0,
97776,0,0,0,0,
97778,11,11,0,0,
97782,4,1,3,0,
97785,2,0,2,0,
97787,0,0,0,0,
97788,1,1,0,0,
97790,1,0,1,0,
97791,4,4,0,0,
97792,2,2,0,0,
97743,3,3,0,0,
97744,0,0,0,0,
97746,2,1,1,0,
97749,0,0,0,0,
97754,3,0,3,0,
97755,2,2,0,0,
97756,10,9,1,0,
97757,3,3,0,0,
97759,0,0,0,0,
97760,1,1,0,0,
97761,6,6,0,0,
97763,6,1,5,0,
97764,1,1,0,0,
97767,1,0,1,0,
97819,3,3,0,0,
97821,3,1,2,0,
97822,0,0,0,0,
97823,0,0,0,0,
97825,0,0,0,0,
97826,0,0,0,0,
97828,8,3,5,0,
97829,1,1,0,0,
97832,1,1,0,0,
97833,2,2,0,0,
97834,1,1,0,0,
97836,9,7,1,1,
97838,3,3,0,0,
97839,10,8,2,0,
97841,0,0,0,0,
97842,0,0,0,0,
97793,1,0,1,0,
97794,4,1,3,0,
97796,2,2,0,0,
97797,0,0,0,0,
97798,1,1,0,0,
97800,1,1,0,0,
97801,0,0,0,0,
97802,1,0,1,0,
97803,0,0,0,0,
97805,8,7,1,0,
97807,0,0,0,0,
97810,4,3,0,1,
97811,1,1,0,0,
97813,15,14,1,0,
97814,0,0,0,0,
97815,3,0,3,0,
97872,4,1,3,0,
97874,0,0,0,0,
97876,0,0,0,0,
97879,0,0,0,0,
97880,3,1,2,0,
97882,2,2,0,0,
97883,1,1,0,0,
97884,0,0,0,0,
97885,0,0,0,0,
97886,5,5,0,0,
97887,10,10,0,0,
97889,2,1,1,0,
97891,3,3,0,0,
97893,0,0,0,0,
97845,0,0,0,0,
97846,2,2,0,0,
97852,6,1,5,0,
97853,1,0,1,0,
97854,1,1,0,0,
97860,5,2,3,0,
97861,12,12,0,0,
97862,5,5,0,0,
97863,0,0,0,0,
97864,3,3,0,0,
97866,0,0,0,0,
97867,1,1,0,0,
97870,6,0,6,0,
97871,0,0,0,0,
97923,4,1,3,0,
97924,0,0,0,0,
97925,1,0,1,0,
97926,1,1,0,0,
97927,0,0,0,0,
97932,3,3,0,0,
97934,0,0,0,0,
97935,0,0,0,0,
97936,1,1,0,0,
97937,5,5,0,0,
97941,6,5,1,0,
97944,11,11,0,0,
97946,0,0,0,0,
97948,0,0,0,0,
97898,1,1,0,0,
97900,3,1,2,0,
97902,0,0,0,0,
97903,1,1,0,0,
97904,0,0,0,0,
97908,2,1,0,1,
97909,2,2,0,0,
97910,10,10,0,0,
97911,6,6,0,0,
97912,0,0,0,0,
97913,4,4,0,0,
97916,1,1,0,0,
97918,1,0,1,0,
97919,1,0,1,0,
97921,0,0,0,0,
97977,2,0,2,0,
97980,2,1,1,0,
97981,0,0,0,0,
97982,3,3,0,0,
97983,5,3,2,0,
97985,0,0,0,0,
97987,0,0,0,0,
97988,1,1,0,0,
97989,5,3,1,1,
97991,0,0,0,0,
97992,0,0,0,0,
97993,0,0,0,0,
97994,4,2,2,0,
97998,4,4,0,0,
97999,8,7,1,0,
97949,0,0,0,0,
97952,3,3,0,0,
97953,1,1,0,0,
97956,6,6,0,0,
97957,8,8,0,0,
97958,4,4,0,0,
97960,0,0,0,0,
97963,1,0,1,0,
97966,2,1,1,0,
97970,5,3,2,0,
97971,0,0,0,0,
97972,4,1,3,0,
98029,1,1,0,0,
98030,1,1,0,0,
98031,4,2,2,0,
98032,0,0,0,0,
98033,0,0,0,0,
98034,0,0,0,0,
98035,0,0,0,0,
98037,0,0,0,0,
98038,0,0,0,0,
98040,2,1,1,0,
98041,3,0,3,0,
98045,7,7,0,0,
98046,3,3,0,0,
98048,0,0,0,0,
98050,8,7,1,0,
98051,2,2,0,0,
98000,10,9,1,0,
98004,4,4,0,0,
98008,0,0,0,0,
98009,3,2,1,0,
98011,0,0,0,0,
98013,3,1,2,0,
98014,1,0,1,0,
98015,0,0,0,0,
98017,3,1,2,0,
98018,0,0,0,0,
98019,0,0,0,0,
98020,6,6,0,0,
98022,2,2,0,0,
98024,2,2,0,0,
98080,3,0,3,0,
98081,0,0,0,0,
98082,0,0,0,0,
98084,0,0,0,0,
98085,2,2,0,0,
98088,9,2,7,0,
98089,0,0,0,0,
98091,3,2,1,0,
98092,0,0,0,0,
98095,0,0,0,0,
98096,3,3,0,0,
98097,0,0,0,0,
98100,1,0,1,0,
98101,8,8,0,0,
98102,0,0,0,0,
98103,10,10,0,0,
98053,0,0,0,0,
98054,5,3,2,0,
98055,9,9,0,0,
98056,0,0,0,0,
98057,1,0,0,1,
98059,1,0,1,0,
98062,1,1,0,0,
98063,1,0,1,0,
98065,7,0,7,0,
98066,9,9,0,0,
98068,0,0,0,0,
98070,2,2,0,0,
98071,2,2,0,0,
98072,0,0,0,0,
98073,2,1,1,0,
98076,0,0,0,0,
98132,0,0,0,0,
98134,7,6,1,0,
98135,6,1,5,0,
98136,1,1,0,0,
98137,1,1,0,0,
98139,0,0,0,0,
98142,0,0,0,0,
98143,10,9,1,0,
98144,3,3,0,0,
98146,2,1,1,0,
98148,3,1,2,0,
98151,0,0,0,0,
98152,3,3,0,0,
98153,0,0,0,0,
98154,0,0,0,0,
98155,3,1,2,0,
98104,2,0,2,0,
98105,1,1,0,0,
98106,3,3,0,0,
98107,2,1,1,0,
98109,1,1,0,0,
98110,4,3,1,0,
98111,0,0,0,0,
98118,1,1,0,0,
98121,0,0,0,0,
98123,6,6,0,0,
98124,0,0,0,0,
98125,6,2,4,0,
98126,0,0,0,0,
98127,9,8,1,0,
98128,1,1,0,0,
98182,2,2,0,0,
98184,5,2,3,0,
98188,10,9,1,0,
98189,1,0,1,0,
98190,1,0,1,0,
98191,0,0,0,0,
98193,1,1,0,0,
98194,8,8,0,0,
98197,0,0,0,0,
98198,0,0,0,0,
98201,0,0,0,0,
98202,3,1,2,0,
98203,1,1,0,0,
98164,3,3,0,0,
98167,0,0,0,0,
98168,4,1,3,0,
98171,0,0,0,0,
98172,0,0,0,0,
98174,1,0,1,0,
98175,0,0,0,0,
98176,1,1,0,0,
98178,13,12,1,0,
98179,7,7,0,0,
98181,5,3,1,1,
98234,3,0,3,0,
98235,0,0,0,0,
98236,0,0,0,0,
98238,1,0,1,0,
98239,0,0,0,0,
98240,0,0,0,0,
98242,2,2,0,0,
98243,0,0,0,0,
98244,11,10,1,0,
98250,4,4,0,0,
98257,3,3,0,0,
98258,5,5,0,0,
98209,12,12,0,0,
98211,2,2,0,0,
98215,3,1,2,0,
98216,0,0,0,0,
98217,8,8,0,0,
98218,2,0,2,0,
98220,3,0,3,0,
98221,0,0,0,0,
98224,3,3,0,0,
98225,1,1,0,0,
98231,0,0,0,0,
98233,1,0,1,0,
98286,0,0,0,0,
98287,5,5,0,0,
98290,1,0,1,0,
98291,4,4,0,0,
98293,2,2,0,0,
98295,0,0,0,0,
98297,2,2,0,0,
98298,3,2,1,0,
98300,0,0,0,0,
98305,3,3,0,0,
98307,3,2,1,0,
98308,1,1,0,0,
98309,0,0,0,0,
98310,0,0,0,0,
98311,5,3,2,0,
98260,2,2,0,0,
98262,2,2,0,0,
98267,0,0,0,0,
98269,0,0,0,0,
98270,3,1,2,0,
98272,4,1,3,0,
98273,1,1,0,0,
98274,12,9,2,1,
98276,9,9,0,0,
98277,0,0,0,0,
98281,1,1,0,0,
98282,0,0,0,0,
98285,7,1,6,0,
98341,0,0,0,0,
98343,0,0,0,0,
98344,1,0,1,0,
98346,6,3,3,0,
98348,0,0,0,0,
